Gene	FC	FDR	pct.exp	ID	Class	Direction
759	SLC44A1	-0.60583212655669	1.48723564940291e-16	62.8562381253958	Cluster1_Anterior	Cluster1	Anterior
760	SNED1	-0.538081201372767	6.78391892695139e-15	40.3103229892337	Cluster1_Anterior	Cluster1	Anterior
761	SORL1	0.409236714131144	1.30609350237712e-07	69.4110196326789	Cluster1_Posterior	Cluster1	Posterior
762	SORT1	0.354847524294374	2.67208971456887e-06	75.6174794173528	Cluster1_Posterior	Cluster1	Posterior
763	SPOCK1	-0.512868481109928	5.36847491467657e-12	45.4718176060798	Cluster1_Anterior	Cluster1	Anterior
764	SPRED2	0.510329392591571	1.1069294713873e-08	72.7042431918936	Cluster1_Posterior	Cluster1	Posterior
765	SPTAN1	0.348725920272207	1.16480792335748e-06	80.6523115896137	Cluster1_Posterior	Cluster1	Posterior
766	SRGAP2B	0.309964299466152	0.000375775791054822	69.854338188727	Cluster1_Posterior	Cluster1	Posterior
767	SRGAP3	0.403529820525765	1.16246786445228e-16	91.5452818239392	Cluster1_Posterior	Cluster1	Posterior
768	SRSF7	0.450444183843549	7.77681964738313e-08	65.9594680177327	Cluster1_Posterior	Cluster1	Posterior
769	ST18	-0.356843917303161	3.37812212785825e-08	35.4338188727042	Cluster1_Anterior	Cluster1	Anterior
770	STOX2	-0.322549135674155	1.56826481091697e-05	41.8619379354022	Cluster1_Anterior	Cluster1	Anterior
771	STXBP1	0.378241099060237	1.137868800686e-06	73.3058898036732	Cluster1_Posterior	Cluster1	Posterior
772	STXBP5L	0.619989886289331	1.39239361311563e-66	99.8100063331222	Cluster1_Posterior	Cluster1	Posterior
773	SYN2	-0.340540653628471	1.10636187365981e-07	56.8081063964535	Cluster1_Anterior	Cluster1	Anterior
774	SYNDIG1	-0.507203110449009	2.65699348044346e-14	31.9506016466118	Cluster1_Anterior	Cluster1	Anterior
775	SYNE1	0.337625990619619	5.58315842176207e-13	96.2317922735909	Cluster1_Posterior	Cluster1	Posterior
776	TENM2	-0.301247787247381	7.52498076451096e-11	98.5433818872704	Cluster1_Anterior	Cluster1	Anterior
777	TESC	0.372934330754201	3.07710560446206e-05	50.6966434452185	Cluster1_Posterior	Cluster1	Posterior
778	THSD4	0.933694620439963	7.33784353120749e-40	84.3571880937302	Cluster1_Posterior	Cluster1	Posterior
779	THSD7A	0.420577135841765	6.85038886982602e-07	58.581380620646	Cluster1_Posterior	Cluster1	Posterior
780	TMEFF2	-0.872553621073226	3.81021918245739e-67	40.1519949335022	Cluster1_Anterior	Cluster1	Anterior
781	TMEM132D	-1.09800241788278	5.54253284701291e-52	35.5288157061431	Cluster1_Anterior	Cluster1	Anterior
782	TMEM165	-0.347602615471468	1.21616323427008e-06	47.3717542748575	Cluster1_Anterior	Cluster1	Anterior
783	TMEM178A	0.319413041251345	0.000112905431487916	70.8359721342622	Cluster1_Posterior	Cluster1	Posterior
784	TMTC2	-0.376960135492139	5.82268408299277e-08	37.3654211526283	Cluster1_Anterior	Cluster1	Anterior
785	TPM2	0.370048892838298	1.5577427267677e-06	29.4173527549082	Cluster1_Posterior	Cluster1	Posterior
786	TRAF3	0.412593245321256	1.5163186580234e-06	62.7929069031032	Cluster1_Posterior	Cluster1	Posterior
787	TRIM2	-0.31921728637497	1.37552228193882e-05	80.8739708676378	Cluster1_Anterior	Cluster1	Anterior
788	TRIM36	-0.303309789450565	1.54949703978132e-05	36.1937935402153	Cluster1_Anterior	Cluster1	Anterior
789	TSGA10	0.312675046013527	1.06309518077585e-06	54.401519949335	Cluster1_Posterior	Cluster1	Posterior
790	TTC39C	0.535560149156456	4.08916715292199e-14	79.7973400886637	Cluster1_Posterior	Cluster1	Posterior
791	TTLL7	-0.300336366663401	0.000302971933918964	66.6244458518049	Cluster1_Anterior	Cluster1	Anterior
792	TXNRD1	-0.377766543784427	1.1319467411561e-08	43.3185560481317	Cluster1_Anterior	Cluster1	Anterior
793	UPP2	-0.366046403977301	3.57766274140537e-06	66.2444585180494	Cluster1_Anterior	Cluster1	Anterior
794	USP36	0.340083310779351	3.69255399940707e-05	51.931602279924	Cluster1_Posterior	Cluster1	Posterior
795	USP53	0.353762718155488	0.000327542991231013	70.0759974667511	Cluster1_Posterior	Cluster1	Posterior
796	VCL	-0.534477878223082	3.5112025310036e-20	61.1462951234959	Cluster1_Anterior	Cluster1	Anterior
797	VSNL1	-0.313153146660483	0.000114367229213716	40.025332488917	Cluster1_Anterior	Cluster1	Anterior
798	WASL	0.385506628287745	9.39520469841161e-08	47.8784040531982	Cluster1_Posterior	Cluster1	Posterior
799	WBSCR17	0.511661984024165	4.77378711066686e-33	95.2184927169094	Cluster1_Posterior	Cluster1	Posterior
800	WIPF3	0.551239571751977	1.08511390369802e-15	76.3774540848638	Cluster1_Posterior	Cluster1	Posterior
801	XKR6	0.62325348013059	1.66186596640385e-32	90.4686510449652	Cluster1_Posterior	Cluster1	Posterior
802	ZBTB20	0.516879790240488	3.85117621239139e-26	95.4718176060798	Cluster1_Posterior	Cluster1	Posterior
803	ZFYVE28	0.335486436645464	5.3436439689165e-05	68.3027232425586	Cluster1_Posterior	Cluster1	Posterior
804	ZNF331	0.6642700793965	3.26631422494752e-17	76.0291323622546	Cluster1_Posterior	Cluster1	Posterior
805	ZNF385B	-0.454499468548921	6.08569395438375e-13	36.8904369854338	Cluster1_Anterior	Cluster1	Anterior
806	ZNF804A	0.626723670087818	7.10064300141925e-15	82.7105763141229	Cluster1_Posterior	Cluster1	Posterior
807	ZSWIM6	-0.35387175330476	8.33683068507931e-08	89.2020265991134	Cluster1_Anterior	Cluster1	Anterior
808	CHL1	0.567571813511372	0.0382121887001111	67.0753064798599	Cluster10_Posterior	Cluster10	Posterior
809	CNTN5	-1.36255582082285	0.000255829136039593	85.8143607705779	Cluster10_Anterior	Cluster10	Anterior
810	DCLK1	0.570885633500685	0.0261689115587192	85.8143607705779	Cluster10_Posterior	Cluster10	Posterior
811	EXT1	1.27933778495402	0.000342709202598128	54.4658493870403	Cluster10_Posterior	Cluster10	Posterior
812	FGD4	0.652243474179184	0.0399693900771133	30.8231173380035	Cluster10_Posterior	Cluster10	Posterior
813	NFIB	0.612834738775478	1.25303846074993e-05	40.1050788091068	Cluster10_Posterior	Cluster10	Posterior
814	NTRK2	0.960274174624396	0.00176866686627352	74.7810858143608	Cluster10_Posterior	Cluster10	Posterior
815	RHEB	1.30728346511096	0.00271825066683797	25.9194395796848	Cluster10_Posterior	Cluster10	Posterior
816	SEZ6L	1.15355814553589	0.0399693900771133	54.9912434325744	Cluster10_Posterior	Cluster10	Posterior
817	SIDT1	0.466411365215263	0.000639289360051159	32.399299474606	Cluster10_Posterior	Cluster10	Posterior
818	TENM2	-0.688765619450311	0.00706808580112614	96.4973730297723	Cluster10_Anterior	Cluster10	Anterior
819	TNPO1	-0.728184006530591	0.0138865997607018	50.0875656742557	Cluster10_Anterior	Cluster10	Anterior
820	ADGRL3	-0.371369105512646	0.00618591080510778	95.0953678474115	Cluster11_Anterior	Cluster11	Anterior
821	ALDH1A2	0.872922472784516	1.04571839129352e-05	61.0354223433242	Cluster11_Posterior	Cluster11	Posterior
822	CIRBP	-0.731815026970896	0.0301275804767501	35.149863760218	Cluster11_Anterior	Cluster11	Anterior
823	ENOX1	-0.983717129220947	0.017008609619166	43.0517711171662	Cluster11_Anterior	Cluster11	Anterior
824	ESRRG	-1.06924919988217	5.48358404424127e-05	33.2425068119891	Cluster11_Anterior	Cluster11	Anterior
825	KLHL20	0.703623277439124	0.00259975197497771	40.8719346049046	Cluster11_Posterior	Cluster11	Posterior
826	LRRTM4	-0.515300716654782	0.00649994281115523	98.3651226158038	Cluster11_Anterior	Cluster11	Anterior
827	PCDH7	-0.692531062408008	0.0346663122265703	61.3079019073569	Cluster11_Anterior	Cluster11	Anterior
828	PCDH9	-0.49405407515214	2.55401755939651e-05	99.7275204359673	Cluster11_Anterior	Cluster11	Anterior
829	PHACTR1	-0.507262363833502	0.00671119936639742	89.6457765667575	Cluster11_Anterior	Cluster11	Anterior
830	PTPRD	-0.896810368404687	1.17371327246422e-07	90.1907356948229	Cluster11_Anterior	Cluster11	Anterior
831	ROBO2	-0.840788292274619	0.0290482290980535	77.1117166212534	Cluster11_Anterior	Cluster11	Anterior
832	SIPA1L3	0.775498047615177	0.000933402164528274	89.6457765667575	Cluster11_Posterior	Cluster11	Posterior
833	SLC35F3	0.525518291701875	0.000766795700882652	87.7384196185286	Cluster11_Posterior	Cluster11	Posterior
834	SLC44A1	-0.848908648447358	0.015879982794492	67.0299727520436	Cluster11_Anterior	Cluster11	Anterior
835	SORBS2	-0.6664549848729	0.0427215243218811	74.1144414168937	Cluster11_Anterior	Cluster11	Anterior
836	STIM1	-0.694338226743641	0.0346663122265703	38.4196185286104	Cluster11_Anterior	Cluster11	Anterior
837	TENM2	-0.527830658125535	0.0136545085045731	97.5476839237057	Cluster11_Anterior	Cluster11	Anterior
838	TENM3	-0.909775757733527	0.00330900643976072	44.4141689373297	Cluster11_Anterior	Cluster11	Anterior
839	TRPM3	-0.382873320213621	0.0290482290980535	90.4632152588556	Cluster11_Anterior	Cluster11	Anterior
840	UNC13C	0.924898956670869	0.0346626822572219	68.6648501362398	Cluster11_Posterior	Cluster11	Posterior
841	WBSCR17	0.548480318621664	0.000767807224352364	95.6403269754768	Cluster11_Posterior	Cluster11	Posterior
842	ADGRL3	-0.371369105512646	0.00618591080510778	95.0953678474115	Cluster13_Anterior	Cluster13	Anterior
843	ALDH1A2	0.872922472784516	1.04571839129352e-05	61.0354223433242	Cluster13_Posterior	Cluster13	Posterior
844	CIRBP	-0.731815026970896	0.0301275804767501	35.149863760218	Cluster13_Anterior	Cluster13	Anterior
845	ENOX1	-0.983717129220947	0.017008609619166	43.0517711171662	Cluster13_Anterior	Cluster13	Anterior
846	ESRRG	-1.06924919988217	5.48358404424127e-05	33.2425068119891	Cluster13_Anterior	Cluster13	Anterior
847	KLHL20	0.703623277439124	0.00259975197497771	40.8719346049046	Cluster13_Posterior	Cluster13	Posterior
848	LRRTM4	-0.515300716654782	0.00649994281115523	98.3651226158038	Cluster13_Anterior	Cluster13	Anterior
849	PCDH7	-0.692531062408008	0.0346663122265703	61.3079019073569	Cluster13_Anterior	Cluster13	Anterior
850	PCDH9	-0.49405407515214	2.55401755939651e-05	99.7275204359673	Cluster13_Anterior	Cluster13	Anterior
851	PHACTR1	-0.507262363833502	0.00671119936639742	89.6457765667575	Cluster13_Anterior	Cluster13	Anterior
852	PTPRD	-0.896810368404687	1.17371327246422e-07	90.1907356948229	Cluster13_Anterior	Cluster13	Anterior
853	ROBO2	-0.840788292274619	0.0290482290980535	77.1117166212534	Cluster13_Anterior	Cluster13	Anterior
854	SIPA1L3	0.775498047615177	0.000933402164528274	89.6457765667575	Cluster13_Posterior	Cluster13	Posterior
855	SLC35F3	0.525518291701875	0.000766795700882652	87.7384196185286	Cluster13_Posterior	Cluster13	Posterior
856	SLC44A1	-0.848908648447358	0.015879982794492	67.0299727520436	Cluster13_Anterior	Cluster13	Anterior
857	SORBS2	-0.6664549848729	0.0427215243218811	74.1144414168937	Cluster13_Anterior	Cluster13	Anterior
858	STIM1	-0.694338226743641	0.0346663122265703	38.4196185286104	Cluster13_Anterior	Cluster13	Anterior
859	TENM2	-0.527830658125535	0.0136545085045731	97.5476839237057	Cluster13_Anterior	Cluster13	Anterior
860	TENM3	-0.909775757733527	0.00330900643976072	44.4141689373297	Cluster13_Anterior	Cluster13	Anterior
861	TRPM3	-0.382873320213621	0.0290482290980535	90.4632152588556	Cluster13_Anterior	Cluster13	Anterior
862	UNC13C	0.924898956670869	0.0346626822572219	68.6648501362398	Cluster13_Posterior	Cluster13	Posterior
863	WBSCR17	0.548480318621664	0.000767807224352364	95.6403269754768	Cluster13_Posterior	Cluster13	Posterior
864	ACAP3	0.629027662530704	0.00615140727038042	68.259385665529	Cluster14_Posterior	Cluster14	Posterior
865	ADCY1	0.55680144993557	0.0263911769514036	36.1774744027304	Cluster14_Posterior	Cluster14	Posterior
866	ARPP21	0.564356843153362	0.0295666413932397	61.4334470989761	Cluster14_Posterior	Cluster14	Posterior
867	CAMK2B	0.519025675077761	0.0246051690792737	77.4744027303754	Cluster14_Posterior	Cluster14	Posterior
868	CARNS1	0.313115403637011	3.55439479699369e-06	38.2252559726962	Cluster14_Posterior	Cluster14	Posterior
869	CDK10	0.511218311290898	0.0094386998843211	42.6621160409556	Cluster14_Posterior	Cluster14	Posterior
870	CNTNAP2	-0.490114299305922	0.0263911769514036	95.9044368600683	Cluster14_Anterior	Cluster14	Anterior
871	ERBB4	-0.700194199380758	0.00615140727038042	92.4914675767918	Cluster14_Anterior	Cluster14	Anterior
872	FGF14	-0.31599335892557	0.0435940397756322	96.2457337883959	Cluster14_Anterior	Cluster14	Anterior
873	GRIK2	-0.412007976670922	0.00957565181814607	89.7610921501707	Cluster14_Anterior	Cluster14	Anterior
874	INTS1	0.36997456231229	0.0094386998843211	31.740614334471	Cluster14_Posterior	Cluster14	Posterior
875	KCNJ6	0.524263521242078	0.0416541615836651	63.1399317406143	Cluster14_Posterior	Cluster14	Posterior
876	LINGO1	0.459351557019681	0.0118098264745691	55.6313993174061	Cluster14_Posterior	Cluster14	Posterior
877	MEIS2	-0.557371857189771	0.0219386512886992	42.320819112628	Cluster14_Anterior	Cluster14	Anterior
878	NDUFA10	0.37979925488891	0.0118098264745691	53.5836177474403	Cluster14_Posterior	Cluster14	Posterior
879	ODZ4	0.482336719387789	0.0448933479567282	81.2286689419795	Cluster14_Posterior	Cluster14	Posterior
880	POMT1	0.514714846827914	0.0133000460397389	36.1774744027304	Cluster14_Posterior	Cluster14	Posterior
881	PYGB	0.306597861533036	0.0435958901224688	33.4470989761092	Cluster14_Posterior	Cluster14	Posterior
882	RAB11FIP3	0.560503877773594	0.0447568007928944	59.7269624573379	Cluster14_Posterior	Cluster14	Posterior
883	RGS12	-0.350944496287706	0.0492369056734394	44.7098976109215	Cluster14_Anterior	Cluster14	Anterior
884	ROBO1	-0.570704552765822	0.0447568007928944	66.5529010238908	Cluster14_Anterior	Cluster14	Anterior
885	RP11-281A20.3	-0.416207555357091	0.0118098264745691	39.2491467576792	Cluster14_Anterior	Cluster14	Anterior
886	RYR2	0.384108260945093	0.00902903133140897	94.8805460750853	Cluster14_Posterior	Cluster14	Posterior
887	SEPW1	0.481713317661453	0.0448933479567282	36.8600682593857	Cluster14_Posterior	Cluster14	Posterior
888	SLC17A7	0.427600301968036	0.038297672093633	43.3447098976109	Cluster14_Posterior	Cluster14	Posterior
889	SLIT3	0.741114125695284	0.0263593683954568	75.4266211604096	Cluster14_Posterior	Cluster14	Posterior
890	SUSD4	0.483281872366541	0.0270058382988401	64.5051194539249	Cluster14_Posterior	Cluster14	Posterior
891	TBCD	0.310087453299875	0.0435940397756322	45.0511945392491	Cluster14_Posterior	Cluster14	Posterior
892	TMEM178A	0.539713547344164	0.0270058382988401	50.5119453924915	Cluster14_Posterior	Cluster14	Posterior
893	TTLL11	0.53008962371084	0.038220635957662	53.5836177474403	Cluster14_Posterior	Cluster14	Posterior
894	WDR11	0.310268076390022	0.0492369056734394	27.6450511945392	Cluster14_Posterior	Cluster14	Posterior
895	ABHD12	0.508536770765044	0.0476841055602297	41.3533834586466	Cluster15_Posterior	Cluster15	Posterior
896	AFF3	0.483846500075172	0.00717857382204208	93.609022556391	Cluster15_Posterior	Cluster15	Posterior
897	ANKRD44	-0.593707490516957	0.0346588088708193	59.3984962406015	Cluster15_Anterior	Cluster15	Anterior
898	AP3B2	0.365894610127642	0.047756587186466	48.4962406015038	Cluster15_Posterior	Cluster15	Posterior
899	ARL15	0.550926798809574	0.00717857382204208	82.3308270676692	Cluster15_Posterior	Cluster15	Posterior
900	ARNT2	-0.716515317994737	0.00925729928221598	57.1428571428571	Cluster15_Anterior	Cluster15	Anterior
901	ASTN2	-0.595939637483745	0.027027406030411	33.8345864661654	Cluster15_Anterior	Cluster15	Anterior
902	CACNA1A	0.391790072377836	0.00975737990243043	90.9774436090226	Cluster15_Posterior	Cluster15	Posterior
903	CAMK2A	0.485849262087093	0.00300407533911842	89.8496240601504	Cluster15_Posterior	Cluster15	Posterior
904	CAMK2B	0.649817777372395	0.0412289096688693	80.8270676691729	Cluster15_Posterior	Cluster15	Posterior
905	CDH12	0.923419862045469	0.000165305791168586	87.218045112782	Cluster15_Posterior	Cluster15	Posterior
906	CIRBP	-0.394524583191912	0.0104212720573485	31.5789473684211	Cluster15_Anterior	Cluster15	Anterior
907	CNTNAP3B	0.700628740349161	0.00405349288183259	66.9172932330827	Cluster15_Posterior	Cluster15	Posterior
908	CTNNA3	-0.999651756771616	0.00405349288183259	55.6390977443609	Cluster15_Anterior	Cluster15	Anterior
909	DCC	0.448840018649334	0.0384568548403671	94.3609022556391	Cluster15_Posterior	Cluster15	Posterior
910	DGKG	-0.451877196118864	0.0280056880079451	64.6616541353383	Cluster15_Anterior	Cluster15	Anterior
911	DLC1	-0.352657493689928	0.0128630522252078	65.0375939849624	Cluster15_Anterior	Cluster15	Anterior
912	DNMT3A	0.583603193827841	0.0493106412319302	44.3609022556391	Cluster15_Posterior	Cluster15	Posterior
913	DOCK5	-0.727638904666521	0.0181298597815598	31.9548872180451	Cluster15_Anterior	Cluster15	Anterior
914	ENPP2	-0.418884728301736	0.027027406030411	25.5639097744361	Cluster15_Anterior	Cluster15	Anterior
915	ERBB4	-0.735887446778611	0.0101364497763615	51.8796992481203	Cluster15_Anterior	Cluster15	Anterior
916	EXT2	0.30794524328878	0.0330333208876352	34.2105263157895	Cluster15_Posterior	Cluster15	Posterior
917	FAM153A	0.755442105401178	0.0184252867177014	42.8571428571429	Cluster15_Posterior	Cluster15	Posterior
918	FAM19A1	1.10894580200073	0.00245144709034574	82.3308270676692	Cluster15_Posterior	Cluster15	Posterior
919	FRYL	-0.61466419248539	0.0344359954051481	52.6315789473684	Cluster15_Anterior	Cluster15	Anterior
920	GDAP1	0.885125812324876	0.00740409839975246	79.6992481203008	Cluster15_Posterior	Cluster15	Posterior
921	GNAL	-0.462062260283966	0.00377538811226276	27.0676691729323	Cluster15_Anterior	Cluster15	Anterior
922	GTDC1	0.435707878881276	0.0456435072811276	74.0601503759399	Cluster15_Posterior	Cluster15	Posterior
923	HDAC9	-0.729542925380608	0.00721077871796222	45.4887218045113	Cluster15_Anterior	Cluster15	Anterior
924	KAZN	-1.93563578457834	0.0273816546913322	86.8421052631579	Cluster15_Anterior	Cluster15	Anterior
925	KHDRBS2	0.55957803649433	0.00245144709034574	89.0977443609023	Cluster15_Posterior	Cluster15	Posterior
926	KIAA1217	-0.829703898652982	0.0224994968168607	75.9398496240601	Cluster15_Anterior	Cluster15	Anterior
927	KIF26B	-0.752747518739529	0.0290429808001876	50.3759398496241	Cluster15_Anterior	Cluster15	Anterior
928	KLHL2	0.333167812089516	0.0412289096688693	80.4511278195489	Cluster15_Posterior	Cluster15	Posterior
929	MAN2A1	-0.601100257419092	0.0140895834595895	37.593984962406	Cluster15_Anterior	Cluster15	Anterior
930	MBP	-0.530286229104777	0.0412255044005746	61.6541353383459	Cluster15_Anterior	Cluster15	Anterior
931	MCTP1	0.625550386220221	0.0412255044005746	84.2105263157895	Cluster15_Posterior	Cluster15	Posterior
932	MDGA2	0.550788271729226	0.00405349288183259	90.2255639097744	Cluster15_Posterior	Cluster15	Posterior
933	MOBP	-0.735041432522004	0.00394988502355853	26.3157894736842	Cluster15_Anterior	Cluster15	Anterior
934	MPDZ	-0.642042812377802	0.025030604327235	42.8571428571429	Cluster15_Anterior	Cluster15	Anterior
935	MTUS2	0.346677366335561	0.0250991800976494	83.4586466165414	Cluster15_Posterior	Cluster15	Posterior
936	NIPAL2	0.444977768938222	0.0467353238830514	29.6992481203008	Cluster15_Posterior	Cluster15	Posterior
937	NR3C2	0.815632803468007	0.00426822823494864	81.203007518797	Cluster15_Posterior	Cluster15	Posterior
938	PARK2	0.399373225335554	0.0323918232392726	90.6015037593985	Cluster15_Posterior	Cluster15	Posterior
939	PDE1C	-0.419792821395602	0.0375699254239131	33.4586466165414	Cluster15_Anterior	Cluster15	Anterior
940	PDZRN4	0.742690220192942	0.0433574215135408	66.1654135338346	Cluster15_Posterior	Cluster15	Posterior
941	PLEKHH1	-0.620823010863128	0.004376704635146	29.3233082706767	Cluster15_Anterior	Cluster15	Anterior
942	POMT1	0.896525455514048	0.00405349288183259	44.7368421052632	Cluster15_Posterior	Cluster15	Posterior
943	PPP2R2B	-0.805210103154828	0.00740409839975246	94.7368421052632	Cluster15_Anterior	Cluster15	Anterior
944	PRICKLE2	0.690169203087398	0.00721077871796222	76.6917293233083	Cluster15_Posterior	Cluster15	Posterior
945	PTPRD	-1.16562517667444	0.000228608503504327	80.4511278195489	Cluster15_Anterior	Cluster15	Anterior
946	QKI	-0.497044822670349	0.00245144709034574	78.1954887218045	Cluster15_Anterior	Cluster15	Anterior
947	RAB26	0.586078254582247	0.0113984284307445	40.9774436090226	Cluster15_Posterior	Cluster15	Posterior
948	RABEP1	0.803155595334496	0.0412255044005746	61.2781954887218	Cluster15_Posterior	Cluster15	Posterior
949	RALYL	0.325396151453178	0.0166997694860635	81.9548872180451	Cluster15_Posterior	Cluster15	Posterior
950	RBFOX3	0.412262812057205	0.00358082770993689	79.3233082706767	Cluster15_Posterior	Cluster15	Posterior
951	SEMA4D	-0.547122310270876	0.00925729928221598	28.9473684210526	Cluster15_Anterior	Cluster15	Anterior
952	SEPT7	-0.813376862248703	0.00717857382204208	51.8796992481203	Cluster15_Anterior	Cluster15	Anterior
953	SEZ6L	0.946307384005307	0.0140895834595895	54.1353383458647	Cluster15_Posterior	Cluster15	Posterior
954	SIK3	-0.724842410666915	0.0123149410837954	82.7067669172932	Cluster15_Anterior	Cluster15	Anterior
955	SNED1	-0.419170509387057	0.0366621336156627	43.984962406015	Cluster15_Anterior	Cluster15	Anterior
956	ST18	-0.717924138442015	0.030507824192171	40.9774436090226	Cluster15_Anterior	Cluster15	Anterior
957	ST6GALNAC5	0.399638068549636	0.0340636634547788	93.609022556391	Cluster15_Posterior	Cluster15	Posterior
958	STXBP5L	0.621802065716878	0.00234100808874823	99.6240601503759	Cluster15_Posterior	Cluster15	Posterior
959	SYN3	0.746964157438898	0.0343180570999411	54.1353383458647	Cluster15_Posterior	Cluster15	Posterior
960	TENM3	0.447539488337652	0.042811909515039	86.4661654135338	Cluster15_Posterior	Cluster15	Posterior
961	TRAPPC8	1.11695031694039	0.00550562673387315	25.187969924812	Cluster15_Posterior	Cluster15	Posterior
962	TRHDE	0.653449937559725	0.00755653111451379	83.4586466165414	Cluster15_Posterior	Cluster15	Posterior
963	UNC5D	-0.394912241586679	0.00931831738638596	68.0451127819549	Cluster15_Anterior	Cluster15	Anterior
964	XKR6	0.400667176569188	0.0097121861573049	80.0751879699248	Cluster15_Posterior	Cluster15	Posterior
965	ZCCHC11	-0.46125833674852	0.0492585429280957	36.4661654135338	Cluster15_Anterior	Cluster15	Anterior
966	ZFAND3	0.39440665988067	0.00717857382204208	82.3308270676692	Cluster15_Posterior	Cluster15	Posterior
967	ADAM22	0.578856268563722	0.0383265374714002	79.5454545454545	Cluster16_Posterior	Cluster16	Posterior
968	ADARB2	-0.760673598025015	0.0128164784570737	70.4545454545455	Cluster16_Anterior	Cluster16	Anterior
969	ADCY2	-0.681979265925058	3.23602785518713e-08	55.4545454545455	Cluster16_Anterior	Cluster16	Anterior
970	ADCY9	0.480594074914776	0.021668220165816	65.9090909090909	Cluster16_Posterior	Cluster16	Posterior
971	ADRA1A	0.698561941221249	0.00645445991896656	77.2727272727273	Cluster16_Posterior	Cluster16	Posterior
972	AFF3	0.409438841359106	0.00112567257315744	91.8181818181818	Cluster16_Posterior	Cluster16	Posterior
973	ALDH1A2	1.13936617914611	6.13907852634918e-06	51.3636363636364	Cluster16_Posterior	Cluster16	Posterior
974	AMPH	0.480731340908952	0.0307288561362491	60	Cluster16_Posterior	Cluster16	Posterior
975	ANO4	-0.7747228966527	8.63456846570922e-05	56.8181818181818	Cluster16_Anterior	Cluster16	Anterior
976	ARHGAP44	0.392516523512817	0.01754784244405	75.4545454545455	Cluster16_Posterior	Cluster16	Posterior
977	ATP8B4	0.58172646828765	0.0174130087014204	35.9090909090909	Cluster16_Posterior	Cluster16	Posterior
978	BCL11B	0.926775220227808	7.57365734098883e-06	54.5454545454545	Cluster16_Posterior	Cluster16	Posterior
979	BTBD7	-0.310306574958919	0.00733921449333728	32.7272727272727	Cluster16_Anterior	Cluster16	Anterior
980	BTNL9	0.352266062735534	0.00645445991896656	43.1818181818182	Cluster16_Posterior	Cluster16	Posterior
981	CACNA1E	0.557885454878684	0.00330490739282326	85.4545454545455	Cluster16_Posterior	Cluster16	Posterior
982	CAMK1D	0.636527948773615	1.80046550756488e-05	89.0909090909091	Cluster16_Posterior	Cluster16	Posterior
983	CAMK2A	0.673762132423121	0.00442387069679949	75.9090909090909	Cluster16_Posterior	Cluster16	Posterior
984	CAMK2B	0.361648743496125	0.00177556490857945	73.6363636363636	Cluster16_Posterior	Cluster16	Posterior
985	CCBE1	-0.498315327764063	0.0184049592175575	25.9090909090909	Cluster16_Anterior	Cluster16	Anterior
986	CDH12	-0.599922898100945	0.00170399668705077	51.3636363636364	Cluster16_Anterior	Cluster16	Anterior
987	CDH8	0.626802296079736	0.0014036900943698	75.9090909090909	Cluster16_Posterior	Cluster16	Posterior
988	CELF2	0.416678248704391	0.00182083953274033	99.0909090909091	Cluster16_Posterior	Cluster16	Posterior
989	CEP112	0.456043596775726	0.0442989961078998	68.1818181818182	Cluster16_Posterior	Cluster16	Posterior
990	CHRM3	-0.59597346413381	0.00933964057675346	35	Cluster16_Anterior	Cluster16	Anterior
991	CHST9	0.701797986943881	0.00131842124489215	75.9090909090909	Cluster16_Posterior	Cluster16	Posterior
992	CKB	-0.314202900078926	0.0294425654135243	30.4545454545455	Cluster16_Anterior	Cluster16	Anterior
993	CLSTN2	0.987952994244695	2.31094754990131e-08	90.4545454545455	Cluster16_Posterior	Cluster16	Posterior
994	CNGB1	0.568630274991274	0.0238539043762536	42.7272727272727	Cluster16_Posterior	Cluster16	Posterior
995	CNTN4	-1.11777348306402	2.07315313267925e-05	58.1818181818182	Cluster16_Anterior	Cluster16	Anterior
996	CNTN5	-0.633147818831751	0.0178011013937908	82.7272727272727	Cluster16_Anterior	Cluster16	Anterior
997	CNTNAP2	-0.717552086085782	3.28487417101407e-08	99.0909090909091	Cluster16_Anterior	Cluster16	Anterior
998	CPNE4	0.988306256659489	7.24770272688466e-07	64.0909090909091	Cluster16_Posterior	Cluster16	Posterior
999	CTD-2535L24.2	0.491664070572319	0.023527222252318	34.0909090909091	Cluster16_Posterior	Cluster16	Posterior
1000	CTNNA3	-0.626848006394642	0.0150016651733964	62.7272727272727	Cluster16_Anterior	Cluster16	Anterior
1001	DAPK1	0.424896604385325	0.00479950168400067	80	Cluster16_Posterior	Cluster16	Posterior
1002	DGKB	0.590924457082278	0.00887420461940136	88.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1003	DLGAP2	0.474691615847439	0.00241298360585443	95	Cluster16_Posterior	Cluster16	Posterior
1004	DNER	-0.441922920531727	0.0221357613319008	48.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1005	DOCK9	-0.544968344948779	0.0184049592175575	58.6363636363636	Cluster16_Anterior	Cluster16	Anterior
1006	DTNB	0.562784728132215	0.0200512839438499	77.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1007	EDIL3	0.456421108286411	0.0278517443109302	92.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1008	ENOX1	-0.509536544188433	0.00325425183332078	64.5454545454545	Cluster16_Anterior	Cluster16	Anterior
